id,company
12519,"['Miramax Films', 'Sarah Radclyffe Productions - Sirens Limited', 'British Screen Finance Ltd']"
23210,"['Metro-Goldwyn-Mayer (MGM)', 'New Regency Pictures', 'Maiden Movies']"
858,['TriStar Pictures']
867,"['Paramount Pictures', 'Robert Evans Company']"
78,"['Shaw Brothers', 'Warner Bros.', 'The Ladd Company']"
13203,['Hollywood Pictures']
10442,['TriStar Pictures']
11074,"['Columbia Pictures Industries', 'Columbia Films S.A.']"
33367,[]
9607,"['Hollywood Pictures', 'Cinergi Pictures Entertainment', 'Allied Filmmakers']"
17585,['New Line Cinema']
9057,"['Hollywood Pictures', 'PolyGram Filmed Entertainment', 'Interscope Communications']"
20967,['Rhombus Media']
10635,"['TriStar Pictures', 'Motion Picture Corporation of America (MPCA)']"
9479,"['Tim Burton Productions', 'Skellington Productions Inc.', 'Touchstone Pictures']"
10057,"['Walt Disney Pictures', 'Caravan Pictures']"
11969,"['Hollywood Pictures', 'Cinergi Pictures Entertainment']"
41590,"['Warner Bros.', 'Morgan Creek Productions']"
319,"['Davis-Films', 'August Entertainment', 'Warner Bros.']"
26408,[]
15139,"['Twentieth Century Fox Film Corporation', 'Turner Pictures (I)']"
161158,"['Téléfilm Canada', 'The Ontario Film Development Corporation', 'Alliance Communications Corporation']"
218473,[]
85247,"['Republic Pictures (II)', 'Keystone Film Company (II)']"
11446,[]
51980,"['Renn Productions', 'France 2 Cinéma', 'DD Productions']"
24405,"['Warner Bros.', 'Morgan Creek Productions']"
11655,['CNCAIMC']
11800,"['Fine Line Features', 'Some Film']"
8223,"['CiBy 2000', 'El Deseo S.A.']"
14587,['Channel 4 Television']
31504,"['Columbia Pictures', 'Castle Rock Entertainment']"
41653,"['SVT Drama', 'Nordisk Film', 'Svensk Filmindustri (SF)']"
53185,[]
95743,[]
23637,[]
17600,"['Fine Line Features', 'Swelter Films', 'Buckeye Films']"
10897,"['Universal Pictures', 'Amblin Entertainment', 'King World Entertainment']"
349394,[]
21352,['Paramount Pictures']
68806,[]
37345,['TriStar Pictures']
32562,"['Sony Pictures Classics', 'Channel Four Films', 'Arte']"
47507,[]
25403,"['Sacher Film', 'La Sept Cinéma', 'Banfilm']"
124304,"['Oscar Kramer S.A.', 'Aura Film', 'Mojame S.A.']"
9066,['Paramount Pictures']
771,"['Twentieth Century Fox Film Corporation', 'Hughes Entertainment']"
251,['Paramount Pictures']
812,['Walt Disney Pictures']
280,"['Lightstorm Entertainment', 'Pacific Western', 'Canal+']"
581,"['Tig Productions', 'Majestic Films International']"
80350,['Shapiro-Glickenhaus Entertainment']
268,"['PolyGram Filmed Entertainment', 'The Guber-Peters Company', 'Warner Bros.']"
274,"['Orion Pictures', 'Strong Heart/Demme Production']"
408,['Walt Disney Productions']
10020,"['Walt Disney Pictures', 'Walt Disney Animation Studios', 'Silver Screen Partners IV']"
10895,"['RKO Radio Pictures', 'Walt Disney Productions']"
114,"['Touchstone Pictures', 'Silver Screen Partners IV']"
41043,"['Sodaperaga Productions', 'La Sept Cinéma', 'Fontaine Sarl']"
576,['Warner Brothers/Seven Arts']
15477,['Trimark Pictures']
59146,['Long Shong Pictures']
124472,[]
30528,"['Twentieth Century Fox Film Corporation', 'Ubu Productions']"
7300,"['Twentieth Century Fox Film Corporation', 'Fox 2000 Pictures', 'Via Rosa Productions']"
10824,"['Propaganda Films', 'PolyGram Filmed Entertainment']"
261246,['BBC']
275,"['PolyGram Filmed Entertainment', 'Working Title Films']"
25059,['Walt Disney Pictures']
11827,['Canadian Film Development Corporation (CFDC)']
8766,"['Miramax Films', 'Dimension Films', 'Trans Atlantic Entertainment']"
23570,"['Miramax Films', 'The Chess Club']"
47333,['Miramax Films']
54850,[]
51242,[]
10112,['Walt Disney Productions']
4307,"['El Deseo', 'Ciby 2000']"
46029,"['PolyGram Filmed Entertainment', 'Lolafilms', 'Touchstone Pictures']"
32308,['Universal Pictures']
88893,[]
52873,"['TF1 Films Productions', 'Les Films Alain Sarde']"
123505,[]
340210,[]
44281,"['Cinétéléfilms', 'France Média', 'Les Films du Scarabée']"
28121,"['New Line Cinema', 'Savoy Pictures']"
12520,"['Columbia Pictures Corporation', 'The Vault', 'WF/X']"
1592,['Paramount Pictures']
166901,[]
36447,[]
19042,['Metro-Goldwyn-Mayer (MGM)']
38884,"['Road Movies Filmproduktion GmbH', 'BIM Distribuzione', 'Filmstiftung Nordrhein-Westfalen']"
47449,"['Davis Entertainment', 'Skyline Entertainment Partners', 'Dark Matter Productions']"
36259,['New Line Cinema']
41852,['United Artists']
40926,[]
9099,"['Imagine Entertainment', 'Universal Pictures']"
2021,"['Granada Film Productions', 'Mainstream S.A.', 'Canal+']"
61752,"['Fox Searchlight Pictures', '40 Acres & A Mule Filmworks']"
10988,"['Marvin Worth Productions', 'ABC Productions', 'Warner Bros.']"
11479,"['Procirep', 'TF1 Films Production', 'Canal+']"
398959,"['Roxy Film', 'Made in Munich Filmproduktion']"
287305,['Westdeutscher Rundfunk (WDR)']
339428,['Senator Film Produktion']
12652,[]
10684,"['Twentieth Century Fox Film Corporation', 'Davis Entertainment']"
954,"['Paramount Pictures', 'Cruise/Wagner Productions']"
68445,"['Icicle', 'Film Fonds', 'Pandora Filmproduktion (']"
18989,"['Trilogy Entertainment Group', 'Metro-Goldwyn-Mayer (MGM)', 'Spelling Films']"
10801,['Constantin Film']
54285,['Park Chul-Soo Films Ltd.']
8840,['Universal Pictures']
278978,[]
124625,[]
11107,"['Hollywood Pictures', 'PolyGram Filmed Entertainment', 'Island Pictures']"
16417,"['Distant Horizons', 'Koukus Troika', 'Toron Screen Corporation']"
70934,[]
10363,"['Titanus', 'Paris Film', 'Robert et Raymond Hakim']"
161070,"['Granada Film Productions', 'Majestic Films International', 'Newcomm']"
10539,"['Walt Disney Pictures', 'Allied Filmmakers']"
10543,"['Imagine Entertainment', 'Universal Pictures']"
18414,"['Paramount Pictures', 'Lakeshore Entertainment']"
47502,"['New Line Cinema', 'Miramax Films']"
11902,"['Komuna', 'Barrandov Studios']"
27098,['Per Holst Filmproduktion']
25087,['FM Entertainment International N.V.']
5801,['Government of West Bengal']
896,['Satyajit Ray Productions']
3065,"['Universal Pictures', 'Gramercy Pictures', 'Best Brains']"
318177,[]
2300,"['Warner Bros. Family Entertainment', 'Northern Lights Entertainment', 'Courtside Seats Productions']"
8069,"['Paramount Pictures', 'Dino de Laurentiis Cinematografica', 'Marianne Productions']"
288173,['Libra Pictures']
187851,[]
27768,[]
221917,"['Castle Rock Entertainment', 'Columbia Pictures Corporation', '129 Productions']"
8072,"['Filmstudio', 'Athos Films', 'Chaumiane']"
35797,"['Films A2', 'Les Films de la Tour', 'Little Bear']"
88030,[]
185191,[]
83857,['Mike Lobell Productions']
33245,['Opala Productions']
124460,[]
27281,"['Walt Disney Pictures', 'Interscope Communications']"
105045,"['Studio Babelsberg', 'Centre National de la Cinématographie', 'Odessa Films']"
40001,['TriStar Pictures']
29621,"['Van Peebles Films', 'Triumph Films', 'Orpheus Films']"
117730,[]
20762,['Live Entertainment']
37144,[]
12656,"['Fine Line Features', 'Jersey Films']"
38867,"['New Line Cinema', 'Alliance Communications Corporation', 'Evzen Kolar Productions']"
277270,[]
25969,['New Line Cinema']
44103,['Favorite Films']
753,"['Maurice McEndree Productions', 'Walter Reade Organization Inc.', 'Faces International Films']"
43634,"['PolyGram Filmed Entertainment', 'Touchstone Pictures', 'Interscope Communications']"
9103,"['Universal Pictures', 'Signature Pictures', 'MDP Worldwide']"
90214,[]
29649,"['Jersey Films', 'TriStar Pictures']"
10990,['Metro-Goldwyn-Mayer (MGM)']
8866,"['Twentieth Century Fox Film Corporation', 'Noon Attack Pictures']"
12233,"['Walt Disney Pictures', 'Silver Screen Partners III']"
23449,"['Caravan Pictures', 'Hollywood Pictures']"
36355,"['Universal Pictures', 'The Bubble Factory', 'American Films']"
37667,"['Distant Horizons', 'British Broadcasting Corporation (BBC)', 'Miramax']"
90148,['Miramax Films']
922,"['JVC Entertainment', 'Pandora Filmproduktion', 'Newmarket Capital Group']"
11876,"['France 2 Cinéma', 'Hachette Première', 'Canal+']"
52633,['Centaur Pictures Inc.']
62364,[]
11687,"['Canal Plus', 'Gaumont International', 'France 3 Cinema']"
9304,['Columbia Pictures Corporation']
73183,['Wood-Thomas Pictures']
131232,[]
9100,['Columbia Pictures']
20759,"['Twentieth Century Fox Film Corporation', 'Atman Entertainment', 'Fred Berner Films']"
46063,['Touchstone Pictures']
365371,[]
32513,[]
40651,"['Pandora Filmproduktion', 'Koninck Studios', 'Image Forum']"
36915,"['New Line Cinema', 'The Rank Organisation', 'Ruddy Morgan Productions']"
40507,"[""Po' Boy Productions""]"
9802,"['Hollywood Pictures', 'Don Simpson/Jerry Bruckheimer Films']"
25697,"['The Rank Organisation', 'Price', 'Savoy Pictures']"
21588,"['Canal+', 'Silvio Berlusconi Communications', ""Fonds Eurimages du Conseil de l'Europe""]"
664,"['Universal Pictures', 'Amblin Entertainment', 'Warner Bros.']"
11867,"['Propaganda Films', 'Dark Horse Entertainment', 'PolyGram Filmed Entertainment']"
47119,"['France 2 Cinéma', 'DD Productions', 'Canal+']"
314352,"['Roxy Film', 'MTM Cineteve', 'Pro 7']"
9323,"['Bandai Visual Company', 'Kodansha', 'Production I.G.']"
10280,"['Paramount Pictures', 'Spelling Films']"
10535,['Hollywood Pictures']
124613,['Renegade Films']
532,['Aardman Animations']
26744,"['Enterprise Productions', 'Roberts Pictures Inc.']"
16299,"['New Line Cinema', 'Savoy Pictures']"
10547,"['Live Entertainment', 'Steelwork Films', 'Mediaworks']"
245268,['Metro-Goldwyn-Mayer (MGM)']
935,"['Hawk Films', 'Columbia Pictures Corporation']"
55613,"['the Canadian Council', 'The Canada Manitoba Cultural Industries Development Office (CIDO)', 'The Manitoba Arts Council']"
215107,[]
41007,"['Miramax Films', 'Anuline']"
35645,"['Universal Pictures', 'Bregman/Baer Productions', 'Universal City Studios']"
110465,['Metro-Goldwyn-Mayer (MGM)']
255546,"['Channel Four Films', 'Riofilme']"
40751,['Beijing Film Studio']
275096,[]
85778,[]
11101,"['Royal Film', 'Bavaria Film', 'B.A. Produktion']"
9826,"['Paramount Pictures', 'Village Roadshow Pictures', 'The Ladd Company']"
9879,"['Columbia Pictures', 'Castle Rock Entertainment']"
63564,[]
22621,['Available Light Productions']
7095,"['American Zoetrope', 'Hollywood Pictures', 'Great Oaks Entertainment']"
26890,"['Playhouse International Pictures', 'BBC Arena', 'Samuel Goldwyn Company, The']"
46732,"['Fine Line Features', 'Charles Matthau-Jerry Tokofsky-John Davis Productions']"
124633,"['MACT Productions', 'Canal+', 'Stefi 2']"
202425,"['Stéphan Films', ""Centre du Cinéma et de l'Audiovisuel de la Fédération Wallonie-Bruxelles"", ""Sol'oeil Films""]"
196940,[]
77771,"['Studio Kankourama', 'Cinegrit']"
181083,['Direction du Cinema Haute Volta']
41225,"['Cocinor', 'Les Films Marceau', 'Produzioni Europee Associati (PEA)']"
188589,[]
87190,"['Independent Television Service', 'Cicada Films', 'Kentucky Educational Television']"
627,"['Miramax Films', 'Channel Four Films', 'Noel Gay Motion Picture Company']"
32872,"['Paramount Pictures', 'Lakeshore Entertainment']"
602,"['Twentieth Century Fox Film Corporation', 'Centropolis Entertainment']"
14553,"['Fox Searchlight Pictures', 'Recorded Picture Company (RPC)', 'Jeremy Thomas Productions']"
9566,"['TriStar Pictures', 'Mandalay Entertainment']"
10545,['Walt Disney Pictures']
9894,['Columbia Pictures Corporation']
11543,"['Motion Picture Corporation of America', 'Metro-Goldwyn-Mayer (MGM)']"
9268,"['Kopelson Entertainment', 'Warner Bros.']"
9327,"['Imagine Entertainment', 'Universal Pictures']"
123763,['GEA Cinematográfica']
81949,"['Canal Plus', 'MK2 Production']"
42005,[]
124306,[]
183955,"['First Run Features', 'Tangent Films International']"
44535,"['Initial Productions', 'Cabin Fever Entertainment', 'Lumière Pictures']"
78285,"['Films A2', 'Little Bear']"
11228,"['Universal Pictures', 'Davis Entertainment']"
10779,"['WingNut Films', 'Universal Pictures']"
26748,"['Castle Rock Entertainment', 'Columbia Pictures Corporation', 'Rio Dulce']"
38223,"['Paramount Pictures', 'Rastar Pictures', 'Nickelodeon Movies']"
9294,['Touchstone Pictures']
49963,"['Channel Four Films', 'Pandora Filmproduktion', 'Zenith Entertainment']"
11363,['Fox Searchlight Pictures']
1645,"['Regency Enterprises', 'Warner Bros.']"
31546,"['Channel Four Films', 'Capitol Films', 'Punch Productions']"
77056,"['Canal+', 'Compagnie Eric Rohmer (CER)']"
36344,"['Castle Rock Entertainment', 'Columbia Pictures Corporation', 'Fuchs/Burg']"
18550,['Metro-Goldwyn-Mayer (MGM)']
11511,"['Touchstone Pictures', 'Interscope Communications']"
172198,"['Új Budapest Filmstudió', 'Union Générale Cinématographique (UGC)', 'Vega Film']"
34170,"['United Artists', 'Trilogy Entertainment Group', 'Majestic Films International']"
281085,[]
109478,[]
124645,['British Broadcasting Corporation (BBC)']
12606,['Paramount Pictures']
69895,[]
35206,"['Producciones Tepeyac', 'Dismage']"
151489,[]
4837,"['Rome Paris Films', 'Les Films du Losange']"
12632,[]
9098,"['TLA Releasing', 'Cobra Film']"
282919,[]
124614,[]
18975,"['New Line Cinema', 'The Kushner-Locke Company', 'Savoy Pictures']"
11962,[]
2925,['Scott Rudin Productions']
28628,"['Killer Films', 'British Broadcasting Corporation (BBC)', 'BBC Arena']"
3595,"['Touchstone Pictures', 'Brian Grazer/Scott Rudin Productions']"
9308,['TriStar Pictures']
92381,"['Orion Pictures', 'Live Entertainment']"
18555,"['Rysher Entertainment', 'Red Mullet Productions', 'Chestnut Hill Productions']"
12123,"['Twentieth Century Fox Film Corporation', 'Chicago Pacific Entertainment', 'Zanuck Company, The']"
10830,"['Jersey Films', 'TriStar Pictures']"
3573,"['Miramax Films', 'Haft Entertainment', 'Matchmaker Films']"
10546,['Miramax Films']
18862,"['Metro-Goldwyn-Mayer (MGM)', 'Rysher Entertainment']"
31417,"['Lux Film', 'Champs-Élysées Productions']"
9431,"['Universal Pictures', 'Tales From The Crypt Holdings', 'Universal City Studios']"
124619,[]
297645,[]
48144,[]
46986,[]
144982,['Zeta Entertainment']
47907,['Castle Rock Entertainment']
10061,"['Paramount Pictures', 'Rysher Entertainment']"
36266,"['Cofimage 5', 'Canal+', 'Les Productions Lazennec']"
549,"['Miramax', 'Eleventh Street Production', 'Jon Kilik']"
10478,"['Regency Enterprises', 'Warner Bros.']"
66634,['Vertigo Productions']
116690,['Shochiku Company']
213917,['MK2 Production']
145925,[]
100914,[]
238,"['Paramount Pictures', 'Alfran Productions']"
159,"['Constantin Film', 'Olga-Film GmbH (München)']"
11134,"['Golden Harvest Company', 'Golden Way Films Ltd.']"
88224,['Pope Productions']
132641,['Toho Company']
42758,[]
9303,"['Dino De Laurentiis Company', 'Spelling Films']"
23945,"['Regency Enterprises', 'Warner Bros.']"
37820,"['Australian Film Finance Corporation (AFFC)', 'Film Victoria', 'Meridian Films']"
22479,"['Fine Line Features', 'CiBy 2000', 'Sandcastle 5 Productions']"
9054,"['Caravan Pictures', 'Hollywood Pictures', 'Roger Birnbaum Productions']"
241058,[]
11985,['Central Motion Pictures']
10232,['Albatros Produktion']
59569,"['Ixtlan Productions', 'Breakheart Films']"
410921,[]
38955,['Golden Harvest Company']
110513,[]
114089,[]
11015,"['Paramount Pictures', 'Universal Pictures', 'Toho-Towa']"
9306,['New Line Cinema']
12559,"['Walt Disney Pictures', 'Caravan Pictures']"
58770,"['Universal Pictures', 'Gramercy Pictures', 'Amblin Entertainment']"
124851,[]
3587,"['Regency Enterprises', 'Yorktown Productions', 'Warner Bros.']"
10723,['Universal Pictures']
56077,"['Kanzaman', 'Kan Zamia-a', 'Polaris Pictures']"
19004,['Universal Cartoon Studios']
101230,[]
253632,[]
10987,['Miramax Films']
44705,"['Fine Line Features', 'BBC Films', 'Summit Entertainment']"
20318,['Fine Line Features']
43596,['Elite-Tonfilm-Produktion GmbH']
79782,[]
26933,"['Les Films Alain Sarde', 'IMA Productions', 'Canal+']"
27854,['Paramount Pictures']
981,['Metro-Goldwyn-Mayer (MGM)']
872,['Metro-Goldwyn-Mayer (MGM)']
2769,"[""Loew's"", 'Metro-Goldwyn-Mayer (MGM)']"
13320,['Paramount Pictures']
164,"['Paramount Pictures', 'Jurow-Shepherd']"
426,"['Paramount Pictures', 'Alfred J. Hitchcock Productions']"
567,['Paramount Pictures']
3078,['Columbia Pictures Corporation']
13528,['Metro-Goldwyn-Mayer (MGM)']
28288,['RKO Radio Pictures']
213,['Metro-Goldwyn-Mayer (MGM)']
284,"['United Artists', 'The Mirisch Company']"
239,"['The Mirisch Corporation', 'Ashton Productions']"
4808,['Universal Pictures']
289,['Warner Bros.']
963,['Warner Bros.']
11113,['Warner Bros.']
6620,['Paramount Pictures']
804,['Paramount Pictures']
26531,['Twentieth Century Fox Film Corporation']
909,"[""Loew's"", 'Metro-Goldwyn-Mayer (MGM)']"
630,"[""Loew's Incorporated""]"
770,"['Selznick International Pictures', 'Metro-Goldwyn-Mayer (MGM)']"
31044,"['Brooksfilms', 'Metro-Goldwyn-Mayer (MGM)']"
599,['Paramount Pictures']
15,"['RKO Radio Pictures', 'Mercury Productions']"
62,"['Stanley Kubrick Productions', 'Metro-Goldwyn-Mayer (MGM)']"
121357,['Paramount Pictures']
705,['Twentieth Century Fox Film Corporation']
22490,['Metro-Goldwyn-Mayer (MGM)']
223,['Selznick International Pictures']
25670,"['United Artists', 'Walter Wanger Productions']"
303,['RKO Radio Pictures']
4174,['Selznick International Pictures']
8356,"['Twentieth Century Fox Film Corporation', 'Jerry Wald Productions']"
381,['Paramount Pictures']
20758,['Metro-Goldwyn-Mayer (MGM)']
29376,['Metro-Goldwyn-Mayer (MGM)']
1859,['Metro-Goldwyn-Mayer (MGM)']
18299,['Allied Artists Pictures']
17281,"['Metro-Goldwyn-Mayer (MGM)', 'Arthur Freed Production']"
64382,['Metro-Goldwyn-Mayer (MGM)']
10907,['Warner Bros.']
32093,['Twentieth Century Fox Film Corporation']
1939,['Twentieth Century Fox Film Corporation']
22292,['Twentieth Century Fox Film Corporation']
3598,['Columbia Pictures Corporation']
3080,['RKO Radio Pictures']
198,['United Artists']
13562,['Universal Pictures']
1712,['Warner Bros.']
220,['Warner Bros.']
3529,['Metro-Goldwyn-Mayer (MGM)']
3085,['Columbia Pictures']
2897,['Michael Todd Company']
1585,"['RKO Radio Pictures', 'Liberty Films (II)']"
