id,keywords
12656,"['brother brother relationship', 'corruption', 'police']"
38867,"['paris', 'sex', 'jealousy']"
277270,[]
25969,"['overweight child', 'overweight man', 'jock']"
44103,['industrial revolution']
753,"['prostitute', 'adultery', 'suicide attempt']"
43634,"['secret', 'amnesia', 'boarding school']"
9103,"['new york', 'bare knuckle boxing', 'himalaya']"
90214,[]
29649,"['sport', 'basketball', 'high school sports']"
10990,"['prostitute', 'investigation', 'special unit']"
8866,"['radio presenter', 'false identity', 'decoy']"
12233,"['new york city', 'kitten', 'great dane']"
23449,"['boston', 'irish-american', 'kidnapping']"
36355,"['dolphin', 'florida', 'florida keys']"
37667,[]
90148,"['dictatorship', 'woman reporter', 'torture']"
922,"['sheriff', 'bounty', 'bounty hunter']"
11876,"['italian', 'new love', 'provence']"
52633,"['1970s', 'exploitation', 'gang war']"
62364,[]
11687,"['servant', 'time travel', 'clumsy fellow']"
9304,"['clone', 'mistake in person', 'cloning']"
73183,[]
131232,[]
9100,"['witch', 'suicide attempt', 'puberty']"
20759,"['boxer', 'sport', 'promoter']"
46063,[]
365371,[]
32513,[]
40651,[]
36915,"['alcohol', 'sex', 'detective']"
40507,"['vigilante', 'blaxploitation', 'b movie']"
9802,"['san francisco', 'fbi', 'gas attack']"
25697,"['german', 'instructor', 'war criminal']"
21588,"['insanity', 'undead', 'grim reaper']"
664,"['wife husband relationship', 'tornado', 'twister']"
11867,"['scientist bar', 'electrical torture', 'pretending to be a prostitute']"
47119,[]
314352,[]
9323,"['artificial intelligence', 'man vs machine', 'cyborg']"
10280,"['blow job', 'curse', 'fat suit']"
10535,"['atomic bomb', 'spoof', 'james bond spoof']"
124613,[]
532,"['prison', 'inventor', 'loyalty']"
26744,"['numbers racket', 'film noir']"
16299,"['independent film', 'conspiracy theory', 'aftercreditsstinger']"
10547,"['greenhouse effect', 'global warming', 'extraterrestrial']"
245268,"['australia', 'allies']"
935,"['usa president', 'general', 'cold war']"
55613,"['surreal', 'independent film']"
215107,[]
41007,"['italy', 'based on novel', '1930s']"
35645,"['gold', 'friendship', 'teenage girl']"
110465,['india']
255546,"['latin', 'profile', 'woman director']"
40751,[]
275096,[]
85778,['woman director']
11101,"['world war ii', 'stalingrad']"
9826,"['secret identity', 'gold', 'gangster boss']"
9879,"['blackmail', 'strip club', 'striptease']"
63564,[]
22621,"['waitress', 'jealousy', 'fast food restaurant']"
7095,"['age difference', 'appearance', 'body exchange']"
26890,"['independent film', 'woman director']"
46732,"['loss of mother', 'independent film', 'coming of age']"
124633,"['yugoslavia', 'immigration', 'american dream']"
202425,['congo']
196940,[]
77771,"['senegal', 'motorcycle']"
181083,"['africa', 'savannah', 'peddler']"
41225,"['obsession', 'army', 'ferrari']"
188589,[]
87190,[]
627,"['london england', 'alcohol', 'sex']"
32872,"['poem', 'father son relationship', 'support group']"
602,"['spacecraft', 'patriotism', 'countdown']"
14553,[]
9566,"['sport', 'luck', 'san francisco giants']"
10545,"['paris', 'based on novel', 'judge']"
9894,"['prison', 'prostitute', 'karaoke']"
11543,"['sport', 'handicap', 'sexual favor']"
9268,"['suicide', 'ambush', 'showdown']"
52059,[]
9327,"['overweight', 'overweight man', 'duringcreditsstinger']"
123763,['woman director']
81949,[]
42005,[]
124306,[]
183955,[]
44535,[]
44495,[]
78285,"['con artist', 'cuckold']"
11228,"['taxi', 'new jersey', 'helicopter']"
10779,"['judge', 'architect', 'ghost world']"
26748,"['sheriff', 'family secrets', 'neo-western']"
38223,"['spy', 'secret', 'nanny']"
9294,"['brain tumor', 'telekinesis', 'genius']"
49963,"['independent film', 'woman director']"
11363,"['brother brother relationship', 'taxi', 'ex-girlfriend']"
1645,"['ku klux klan', 'rape', 'mississippi']"
31546,"['robbery', 'gun', 'loyalty']"
77056,[]
36344,"['pilot', 'polar bear', 'poacher']"
18550,"['hacker', 'undercover agent', 'mafia']"
11511,"['new york', 'wish', 'genie']"
172198,['woman director']
34170,[]
281085,[]
109478,"['dj', 'shock talk']"
124645,[]
12606,"['hawaii', 'wedding', 'family vacation']"
69895,[]
35206,"['based on novel', 'revolution', ""coup d'etat""]"
151489,['poet']
4837,['menage a trois']
12632,"['prisoner', 'bavaria', 'nuremberg']"
9098,"['gay', 'roommate', 'car mechanic']"
282919,[]
124614,[]
18975,"['italy', 'father son relationship', 'pinocchio']"
11962,"['flat', 'music', 'relation']"
2925,"['divorce', 'divorced woman', 'reunited friends']"
28628,"['transvestism', 'gay', 'homosexuality']"
3595,"['bounty', 'loss of child', 'yellow press']"
9308,"['high school', 'school', 'spoof']"
92381,"['beach', 'volleyball', 'obesity']"
18555,"['tattoo', 'prison', 'based on novel']"
12123,"['fbi', 'hydrogen bomb', 'secret lab']"
10830,"['parent child relationship', 'difficult childhood', 'telekinesis']"
3573,"['skab under tv', 'Øverste hylde', 'foran']"
10546,"['tattoo', 'loss of son', 'crow']"
18862,"['basement', 'children', 'divorce']"
31417,"['experiment', 'surgeon', 'suspense']"
9431,"['female nudity', 'brothel', 'vampire']"
124619,[]
297645,[]
48144,[]
46986,[]
144982,"['bartender', 'grifter']"
47907,"['prison', 'small town', 'independent film']"
10061,"['prison', 'usa president', 'earthquake']"
36266,"['drug', 'bicycle taxi']"
549,"['new york', 'sex', 'drug abuse']"
10478,"['lover (female)', 'golf', 'man-woman relation']"
66634,"['jazz', 'australia', 'outback']"
116690,"['family relationships', 'dying traditions', 'social convention']"
213917,['woman director']
145925,[]
100914,[]
238,"['italy', 'love at first sight', 'loss of father']"
159,"['transvestism', 'gay', 'male nudity']"
11134,"['police', 'crook couple', 'gangster']"
88224,"['sex', 'robbery', 'runaway']"
132641,"['based on novel', 'wife', 'marriage']"
42758,"['illiteracy', 'gang', 'extreme violence']"
9303,"['prison', ""women's prison"", 'suspense']"
23945,"['robbery', 'chase scence', 'carpool']"
37820,"['waitress', 'restaurant', 'australia']"
22479,"['politician', 'kansas city', 'election']"
9054,"['sea', 'boat', 'fishing']"
241058,[]
11985,"['love triangle', 'jealousy', 'rejection']"
10232,"['jew', 'frankfurt am main']"
59569,"['prison', 'serial killer', 'sympathy']"
410921,[]
38955,['martial arts']
110513,[]
114089,[]
11015,"['chicago', 'based on novel', 'monster']"
9306,"['monster', 'experiment', 'island']"
12559,"['date', 'transporter', 'assassination']"
58770,"['riot', 'blackout', 'power outage']"
124851,[]
3587,"['circus', 'magic', 'aunt']"
10723,"['undercover', 'friendship', 'police']"
56077,['independent film']
19004,['dinosaur']
101230,[]
253632,[]
10987,"['mass murder', 'nudity', 'halloween']"
44705,"['love', 'disguise']"
20318,"['germany', 'world war ii', 'nazis']"
43596,"['monarchy', 'duel', 'soldier']"
79782,[]
26933,"['love triangle', 'gay', 'province']"
27854,"['civil war', 'spain']"
981,"['philadelphia', 'photographer', 'strong woman']"
872,"['fan', 'morning', 'musical']"
2769,"['paris', 'world war ii', 'musical']"
13320,"['paris', 'photographer', 'magazine']"
164,"['loss of brother', 'age difference', 'cat']"
426,"['san francisco', 'sense of guilt', 'bachelor']"
567,"['nurse', 'photographer', 'suspicion of murder']"
3078,"['miami', 'reference to the big bad wolf', 'reporter']"
13528,"['italy', 'scotland yard', 'letter']"
28288,"['dancing', 'musical', 'aunt']"
213,"['assassination', 'spy', 'mount rushmore national memorial']"
284,"['new york', ""new year's eve"", 'lovesickness']"
239,"['chicago', 'witness', 'musician']"
4808,"['paris', 'cia', 'age difference']"
289,"['love triangle', 'corruption', 'spy']"
963,"['san francisco', 'detective', 'loss of husband']"
11113,"['musical', 'transformation', 'flower girl']"
6620,"['brother brother relationship', 'chauffeur', 'champagne']"
804,"['rome', 'secret identity', 'boat']"
26531,"['orphanage', 'child']"
909,"['musical', 'moving', 'boy next door']"
630,"['witch', 'adolescence', 'based on novel']"
770,"['life and death', 'civil war', 'southern usa']"
31044,"['television', 'live television']"
599,"[""new year's eve"", 'screenwriter', 'jealousy']"
15,"['journalist', 'newspaper', 'florida']"
62,"['moon', 'jupiter', 'artificial intelligence']"
121357,"['forest', 'black and white']"
705,"['jealousy', 'obsession', 'manipulation']"
22490,"['women', 'nevada', 'beauty salon']"
223,"['monte carlo', 'based on novel', 'age difference']"
25670,"['assassination', 'windmill', 'diplomat']"
303,"['poison', 'love at first sight', 'marriage proposal']"
4174,"['amnesia', 'insane asylum', 'suspense']"
8356,"['painting', 'singer', 'night club']"
381,"['hotel', 'falsely accused', 'villa']"
20758,"['marriage', 'engagement']"
29376,"['top hat', 'choreographer', 'ballerina']"
1859,"['paris', 'capitalism', 'istanbul']"
18299,"['hotel', 'playboy', 'love']"
17281,"['paris', 'based on novel', 'courtesan']"
64382,"['mistaken identity', 'british high society', 'stepmother stepdaughter relationship']"
10907,"['repayment', 'sword', 'richard the lionheart']"
32093,['zorro']
1939,"['detective', 'obsession', 'investigation']"
22292,"['sea', 'captain', 'book']"
3598,"['airplane', 'tibet', 'survival']"
3080,"['venice', 'dance', 'musical']"
198,"['love triangle', 'london england', 'infidelity']"
13562,"['europe', 'butler']"
1712,"['hotel', 'jealousy', 'judge']"
220,"['individual', 'brother brother relationship', 'rebel']"
3529,"['detective', 'inventor', 'police']"
3085,"['suicide', 'prison', 'journalist']"
2897,"['usa', 'jules verne', 'bet']"
1585,"['holiday', 'angel', 'based on novel']"
3083,"['corruption', 'washington d.c.', 'senate']"
900,"['prison', 'donation', 'zoo']"
43795,"['honeymoon', 'sterility', 'daughter']"
85638,['silent film']
50001,['burlesque']
43905,"['waitress', 'baby', 'self-destruction']"
22688,"['angel', 'judge', 'hell']"
23114,"['england', 'grandfather grandson relationship', 'grocer']"
26378,"['detective', 'arizona', 'ranch']"
40206,"['corruption', 'mayor', 'escape']"
22356,"['quaker', 'street shootout', 'cattle rustling']"
260,"['london england', 'scotland', 'scotland yard']"
43488,"['italy', 'world war ii', 'u.s. military']"
22613,"['sheriff', 'billy the kid', 'doc holliday']"
10331,"['brother sister relationship', 'cemetery', 'gun']"
488,"['africa', 'missionary', 'river']"
22733,"['italy', 'beach', 'wife husband relationship']"
261,"['individual', 'suicide', 'southern usa']"
57575,"['paris', 'party', 'love']"
32574,"['baseball player', 'radio broadcast', 'suicide note']"
22657,"['jealousy', 'thief', 'casbah']"
76464,"['musical', 'bandleader']"
22649,"['italy', 'nurse', 'love letter']"
176841,"['detective', 'hollywood bowl']"
125587,[]
39448,[]
52855,['independent film']
39940,"['small town', 'picnic', 'labor day']"
172868,"['gay', 'independent film']"
85328,"['beer', 'love', 'drinking']"
124632,[]
11076,"['loss of mother', 'canada', 'inventor']"
63945,"['dancing', 'depression', 'bondage']"
58985,"['singer', 'songwriter', 'woman director']"
890,"['suicide', 'brother brother relationship', 'sex']"
10861,"['mistake in person', 'dying and death', 'twin brother']"
1770,"['civil war', 'fight', 'presidential election']"
44465,"['fantasy', 'surprise', 'marriage']"
2033,"['new mexico', 'atomic bomb', 'world war ii']"
18203,"['jazz', 'restaurant', 'independent film']"
9333,"['prohibition', 'texas', 'gang war']"
47260,"['fish market', 'drifter', 'neo-noir']"
9400,"['single parent', 'bank robber', 'last chance']"
9401,"['detective', 'assassin', 'jealousy']"
12241,"['miami', 'cleaning lady', 'bakery']"
25739,[]
161806,[]
11306,"['new york', 'surgeon', 'british']"
9625,"['secret agent', 'past', 'cop']"
10680,"['college', 'sport', 'scholarship']"
6346,"['ku klux klan', 'doomed man']"
18660,[]
35115,"['frontiersman', 'davy crockett']"
14821,['attempt to escape']
14136,"['car race', 'suicide attempt', 'sport']"
10869,"['san francisco', 'estate agent', 'shopping mall']"
22660,"['ranch', 'dog', 'cattle']"
19186,"['deception', 'twins']"
31102,"['friends', 'girl', 'tween girl']"
6878,"['based on novel', 'cat', 'friendship']"
15944,"['magic', 'dog', 'sheep dog']"
18444,"['tree house', 'island', 'shipwreck']"
20723,"['cat', 'hostage', 'kidnapping']"
173,"['diving', 'ocean', 'submarine']"
864,"['winter', 'trainer', 'olympic games']"
24795,['baseball']
11224,"['based on novel', 'cinderella', 'loss of parents']"
81310,"['winnie the pooh', 'short']"
15947,"['part live action', 'south america', 'pinata']"
9078,"['könig arthur', 'merlin', 'knight']"
29682,[]
8367,"['england', 'crusade', 'mercifulness']"
433,"['london england', 'dancing', 'parent child relationship']"
11360,"['circus', 'mother', 'dream']"
11114,"['farm', 'friendship', 'part live action']"
12335,"['flying', 'witch', 'world war ii']"
12092,"['cat', 'dream', 'queen']"
10948,"['based on novel', 'fox', 'friendship']"
11229,"['prison', 'attempt to escape', 'step father']"
15121,"['resistance', 'austria', 'world war ii']"
562,"['helicopter', 'journalist', 'based on novel']"
10163,"['dream', 'chimp', 'manipulation']"
48862,"['san francisco', 'sandwich', 'surrogate mother']"
117036,['woman director']
47199,"['bomb', 'mentally disabled', 'brother-in-law']"
11159,"['london england', 'secret', 'socially deprived family']"
9591,"['pop star', 'musical', 'record label']"
30500,"['beach', 'grief']"
41843,"['paris', 'love triangle', 'female nudity']"
55058,"['restaurant', 'love', 'independent film']"
10938,"['london england', 'gay', 'coming out']"
11412,"['assassination', 'amnesia', 'hostage']"
10586,"['africa', 'lion', 'bridge']"
42314,"['shakespeare', 'performance art']"
27845,"['bar', 'alcoholism', 'independent film']"
108365,[]
23223,"['robbery', 'bank', 'love']"
49471,"['washington d.c.', 'bus', 'march']"
38153,[]
25147,[]
9716,"['paris', 'venice', 'adultery']"
43777,"['sex', 'cuba', 'assassin']"
454,"['shakespeare', 'forbidden love', 'gun violence']"
10218,"['independent film', 'stuffed animal', 'hollywood']"
819,"['child abuse', 'sadistic', 'sexual abuse']"
38191,"['kidnapping', 'navajo', 'oncologist']"
56830,"['independent film', 'prostitution']"
11238,"['musical', 'orient', 'genie']"
27256,['hitchcockian']
31530,"['ballet dancer', 'musical']"
66473,"['musical', 'secretary', 'class differences']"
28120,"['army', 'suspense', 'anti semitism']"
1834,"['detective', 'lover (female)', 'planned murder']"
26282,"['macao', 'film noir']"
37218,"['flying', 'canada', 'world war ii']"
252,"['chocolate', 'factory worker', 'based on novel']"
116356,[]
16372,"['england', 'haunted house', 'supernatural']"
11561,"['sex', 'revolution', 'future']"
11302,"['revolution', 'political activism', 'loser']"
623,"['robbery', 'infidelity', 'cheating']"
583,"['christianity', 'male nudity', 'jewry']"
12614,"['cabaret', 'musical', 'cross dresser']"
21711,['politics']
11575,"['slapstick', 'ensemble cast', 'automobile racing']"
475,"['ambush', 'sheriff', 'waitress']"
11331,"['sea', 'cuba', 'mockery']"
521,"['london england', 'adultery', 'jealousy']"
21202,['musical']
88,"['dancing', 'sex', 'hotel']"
500,"['traitor', 'jewelry', 'psychopath']"
792,"['famous score', 'hero', 'mine']"
8491,"['beach', 'mission of murder', 'boss']"
402,"['dancing', 'male nudity', 'female nudity']"
10537,"['hippie', 'poetry', 'sex']"
11386,"['transvestism', 'gay', 'hostage']"
9504,"['robbery', 'office', 'shop']"
15764,"['new york', 'concentration camp', 'holocaust']"
601,"['farewell', 'homesickness', 'nasa']"
67365,[]
25842,"['holiday', 'scrooge', 'charles dickens']"
2119,"['stock-car-race', 'daytona', 'car crash']"
744,"['lovesickness', 'loss of lover', 'fighter pilot']"
136311,"['salesman', 'desert']"
221,"['individual', 'rebel', 'street gang']"
702,"['southern usa', 'rape', 'sister sister relationship']"
25750,"['sheriff', 'night', 'barn']"
17642,['leopard']
427043,[]
146341,[]
9305,"['ant', 'biotope', 'grasshopper']"
37616,"['robbery', 'dysfunctional family', 'independent film']"
11112,"['career', 'sexism', 'autonomy']"
21612,"['suicide', 'bedroom', 'strike']"
141210,[]
102461,[]
36998,"['down syndrome', 'comedy']"
200383,[]
116844,"['alcoholic', 'drunk']"
1630,"['poison', 'pornography', 'free love']"
26626,"['alcohol', 'sex', 'nudity']"
124837,['election']
11816,"['son', 'daughter', 'mother daughter relationship']"
11843,"['robbery', 'diamant', ""côte d'azur""]"
10379,"['childhood memory', 'imaginary friend']"
