id,production_companies
10531,"[{'name': 'Fine Line Features', 'id': 8}, {'name': 'Channel Four Films', 'id': 181}, {'name': 'Capitol Films', 'id': 826}, {'name': 'TF1 Films Production', 'id': 3823}, {'name': 'Canal+', 'id': 5358}, {'name': 'Flach Film', 'id': 8277}, {'name': ""Les Films de l'Astre"", 'id': 68141}]"
11929,"[{'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'Columbia Pictures Corporation', 'id': 441}]"
8467,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Motion Picture Corporation of America (MPCA)', 'id': 11061}]"
10451,"[{'name': 'Ang Lee Productions', 'id': 5528}, {'name': 'Good Machine', 'id': 10565}, {'name': 'Central Motion Pictures', 'id': 25345}]"
20156,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Alliance Entertainment', 'id': 10166}, {'name': 'Ego Film Arts', 'id': 12800}]"
18395,"[{'name': 'Savoy Pictures', 'id': 11308}]"
522,"[{'name': 'Touchstone Pictures', 'id': 9195}]"
397,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'Working Title Films', 'id': 10163}, {'name': 'Prufrock Pictures', 'id': 34207}]"
10525,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Castle Rock Entertainment', 'id': 97}]"
27985,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]"
15789,"[{'name': 'Walt Disney Pictures', 'id': 2}]"
27303,"[{'name': 'TriStar Pictures', 'id': 559}]"
21183,"[{'name': 'Metro-Goldwyn-Mayer', 'id': 21}]"
10954,"[{'name': 'Italian International Film', 'id': 1429}, {'name': 'Stéphan Films', 'id': 2359}, {'name': 'MG', 'id': 37581}]"
47867,[]
43475,[]
72031,"[{'name': 'Miramax Films', 'id': 14}]"
14275,"[{'name': 'Fine Line Features', 'id': 8}, {'name': 'Kartemquin Films', 'id': 13042}]"
1024,"[{'name': 'WingNut Films', 'id': 11}, {'name': 'Miramax Films', 'id': 14}, {'name': 'New Zealand Film Commission', 'id': 294}, {'name': 'Fontana Productions', 'id': 2306}]"
17207,"[{'name': 'Caravan Pictures', 'id': 175}, {'name': 'Hollywood Pictures', 'id': 915}]"
13701,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Majestic Films International', 'id': 2630}, {'name': 'Icon Entertainment International', 'id': 4564}]"
14819,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Caravan Pictures', 'id': 175}]"
32631,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Bregman/Baer Productions', 'id': 11393}]"
11777,"[{'name': 'Paramount Pictures', 'id': 4}]"
628,"[{'name': 'Geffen Pictures', 'id': 360}]"
87729,"[{'name': 'Merchant Ivory Productions', 'id': 2370}, {'name': 'Touchstone Pictures', 'id': 9195}]"
18713,"[{'name': 'Caravan Pictures', 'id': 175}, {'name': 'Touchstone Pictures', 'id': 9195}]"
6280,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Northern Lights Entertainment', 'id': 8816}]"
9061,"[{'name': 'Fountainbridge Films', 'id': 414}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Lee Rich Productions', 'id': 36854}]"
37108,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Trimark Pictures', 'id': 4063}]"
6071,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]"
11,"[{'name': 'Lucasfilm', 'id': 1}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]"
9587,"[{'name': 'Columbia Pictures', 'id': 5}]"
19101,"[{'name': 'Warner Bros.', 'id': 6194}]"
49980,"[{'name': 'Channel Four Films', 'id': 181}, {'name': 'Parallax Pictures', 'id': 983}]"
17961,"[{'name': 'MK2 Productions', 'id': 9209}]"
18183,"[{'name': 'Aviacsa', 'id': 84803}, {'name': 'Cinevista', 'id': 84804}]"
4476,"[{'name': 'Bedford Falls Productions', 'id': 348}, {'name': 'TriStar Pictures', 'id': 559}, {'name': 'Pangaea', 'id': 1656}]"
11008,"[{'name': 'Universal Pictures', 'id': 33}]"
47504,"[{'name': 'Fine Line Features', 'id': 8}, {'name': 'New Line Cinema', 'id': 12}, {'name': 'Live Entertainment', 'id': 285}]"
32325,"[{'name': 'Channel Four Films', 'id': 181}, {'name': 'Cineville', 'id': 2832}, {'name': 'Home Box Office (HBO)', 'id': 3268}, {'name': 'Showcase Entertaiment Inc.', 'id': 36836}]"
43742,"[{'name': 'Warner Bros.', 'id': 6194}]"
28313,"[{'name': 'Paramount Pictures', 'id': 4}]"
11318,"[{'name': 'Channel Four Films', 'id': 181}, {'name': 'Samuel Goldwyn Company', 'id': 798}, {'name': 'Close Call Films', 'id': 23022}]"
3036,"[{'name': 'American Zoetrope', 'id': 70}, {'name': 'TriStar Pictures', 'id': 559}]"
40490,"[{'name': 'Walt Disney Pictures', 'id': 2}]"
24070,"[{'name': 'TriStar Pictures', 'id': 559}]"
8986,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'The Kennedy/Marshall Company', 'id': 862}]"
10510,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]"
17402,"[{'name': 'Hollywood Pictures', 'id': 915}]"
38722,"[{'name': 'American Zoetrope', 'id': 70}, {'name': 'American Playhouse', 'id': 3906}, {'name': 'Majestic Films International', 'id': 20928}, {'name': 'Newcomb Productions', 'id': 89873}]"
8438,"[{'name': 'Wolper Organization', 'id': 2428}, {'name': 'Warner Bros.', 'id': 6194}]"
11593,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Capella International', 'id': 594}, {'name': 'Cinehaus', 'id': 761}]"
1945,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Egg Pictures', 'id': 802}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}]"
39310,"[{'name': '40 Acres & A Mule Filmworks', 'id': 4319}]"
109560,"[{'name': 'TOEI', 'id': 7260}, {'name': 'Distant Justice Joint Venture', 'id': 42935}]"
56428,"[{'name': 'Metrodome Films', 'id': 11139}]"
63105,"[{'name': 'Filmwerks', 'id': 7954}, {'name': 'Imperial Entertainment', 'id': 21437}]"
131957,"[{'name': 'Triumph Films', 'id': 23098}]"
241,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Alcor Films', 'id': 644}, {'name': 'Ixtlan', 'id': 4198}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'New Regency Pictures', 'id': 10104}, {'name': 'J D Productions', 'id': 68551}]"
9058,"[{'name': 'TriStar Pictures', 'id': 559}]"
527,"[{'name': 'Avalon Studios', 'id': 293}, {'name': 'New Zealand Film Commission', 'id': 294}, {'name': 'New Zealand On Air', 'id': 295}]"
18220,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'CineTel Pictures', 'id': 17067}, {'name': 'MG Entertainment', 'id': 17068}]"
6950,"[{'name': 'Kopelson Entertainment', 'id': 824}, {'name': 'Punch Productions', 'id': 2154}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Arnold Kopelson Productions', 'id': 16775}]"
101,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Gaumont', 'id': 9}]"
63020,"[{'name': 'Samuel Goldwyn Company, The', 'id': 28205}]"
2307,"[{'name': 'Hollywood Pictures', 'id': 915}]"
680,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'A Band Apart', 'id': 59}, {'name': 'Jersey Films', 'id': 216}]"
41478,"[{'name': 'Polygram Filmed Entertainment', 'id': 31080}, {'name': 'Gramercy Pictures (I)', 'id': 31715}, {'name': 'MVP Films', 'id': 37580}]"
25296,"[{'name': 'Ang Lee Productions', 'id': 5528}]"
40156,"[{'name': 'BBC Films', 'id': 288}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'Miramax', 'id': 53009}]"
11450,"[{'name': 'Wildwood Enterprises', 'id': 316}, {'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Baltimore Pictures', 'id': 11407}]"
30304,"[{'name': 'Cecile Company', 'id': 84839}, {'name': 'Thousand Cranes Filmworks', 'id': 84840}]"
10452,"[{'name': 'Renn Productions', 'id': 82}, {'name': 'Eurimages', 'id': 850}, {'name': 'Canal+', 'id': 5358}, {'name': 'ARD/Degeto Film GmbH', 'id': 6187}, {'name': 'D.A. Films', 'id': 6541}, {'name': 'France2 Cinéma', 'id': 7089}, {'name': 'WMG Film', 'id': 8923}, {'name': 'Centre National de la Cinématographie (CNC)', 'id': 18367}, {'name': 'N.E.F. Filmproduktion und Vertriebs GmbH', 'id': 18495}, {'name': 'Miramax', 'id': 53009}, {'name': 'RCS Films & TV', 'id': 75913}]"
12106,"[{'name': 'TriStar Pictures', 'id': 559}]"
161495,"[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Interscope Communications', 'id': 10201}, {'name': 'Nomura Babcock & Brown', 'id': 12883}]"
3586,"[{'name': 'Miramax Films', 'id': 14}]"
110,"[{'name': 'Zespół Filmowy TOR', 'id': 38}, {'name': 'Le Studio Canal+', 'id': 183}, {'name': 'France 3 Cinéma', 'id': 591}, {'name': 'Télévision Suisse-Romande', 'id': 1245}]"
108,"[{'name': 'France 3 Cinéma', 'id': 591}, {'name': 'CED Productions', 'id': 1610}]"
109,"[{'name': 'Le Studio Canal+', 'id': 183}, {'name': 'France 3 Cinéma', 'id': 591}, {'name': 'Eurimages', 'id': 850}]"
159185,[]
36357,[]
92769,"[{'name': 'Allegro Films', 'id': 4899}, {'name': 'Norstar Entertainment', 'id': 16953}, {'name': 'west wind entertainment', 'id': 24946}]"
28033,"[{'name': 'Paramount Pictures', 'id': 4}]"
22586,"[{'name': 'Rich Animation Studios', 'id': 4108}]"
14334,"[{'name': 'Jones Entertainment Group', 'id': 29272}, {'name': 'Skerry Productions', 'id': 29273}]"
2636,"[{'name': 'Jerry Weintraub Productions', 'id': 2596}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Iguana Producciones', 'id': 11134}]"
2164,"[{'name': 'Centropolis Entertainment', 'id': 347}, {'name': 'StudioCanal', 'id': 694}, {'name': 'Carolco Entertainment', 'id': 10320}]"
11395,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Hollywood Pictures', 'id': 915}]"
278,"[{'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'Warner Bros.', 'id': 6194}]"
9905,"[{'name': 'Channel Four Films', 'id': 181}, {'name': 'Figment Films', 'id': 359}, {'name': 'The Glasgow Film Fund', 'id': 980}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}]"
87078,"[{'name': 'Kino Korsakoff', 'id': 78701}]"
12527,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Tabasco films', 'id': 6647}, {'name': 'Instituto Mexicano de Cinematografía (IMCINE)', 'id': 8861}, {'name': 'TeleMadrid', 'id': 10015}]"
20306,"[{'name': 'Cineville', 'id': 2832}, {'name': 'Trimark Pictures', 'id': 4063}]"
36614,"[{'name': 'Samuel Goldwyn Company', 'id': 798}]"
27993,"[{'name': 'New Line Cinema', 'id': 12}, {'name': '1992 Number Four Limited Partnership', 'id': 4733}, {'name': 'MHA', 'id': 4734}]"
31439,"[{'name': 'Shanghai Film Studios', 'id': 1078}, {'name': 'Era International Ltd', 'id': 25299}]"
9067,"[{'name': 'Trilogy Entertainment Group', 'id': 2231}]"
9059,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Tales From The Crypt Holdings', 'id': 69626}]"
193,"[{'name': 'Paramount Pictures', 'id': 4}]"
25066,"[{'name': '40 Acres & A Mule Filmworks', 'id': 4319}, {'name': 'Savoy Pictures', 'id': 11308}]"
46797,[]
12122,"[{'name': 'Universal Pictures', 'id': 33}]"
11381,"[{'name': 'Paramount Pictures', 'id': 4}]"
32636,"[{'name': 'Sony Pictures Classics', 'id': 58}]"
36141,"[{'name': 'Populist Pictures', 'id': 14729}]"
95963,"[{'name': 'Savoy Pictures', 'id': 11308}, {'name': 'Price Entertainment', 'id': 23808}, {'name': 'Jackson/McHenry Company,The', 'id': 37350}]"
1587,"[{'name': 'Paramount Pictures', 'id': 4}]"
9271,"[{'name': 'Paramount Pictures', 'id': 4}]"
2064,"[{'name': 'Caravan Pictures', 'id': 175}, {'name': 'Hollywood Pictures', 'id': 915}]"
19855,"[{'name': 'Universal Pictures', 'id': 33}]"
60855,"[{'name': 'Fine Line Features', 'id': 8}, {'name': 'Téléfilm Canada', 'id': 806}, {'name': 'First Generation Films', 'id': 4908}, {'name': 'National Film Board of Canada (NFB)', 'id': 17027}, {'name': 'British Columbia Film Commission', 'id': 36024}]"
236,"[{'name': 'Ciby 2000', 'id': 105}, {'name': 'Film Victoria', 'id': 11840}, {'name': 'House & Moorhouse Films', 'id': 39250}]"
48287,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Beacon Pictures', 'id': 10157}]"
3049,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Morgan Creek Productions', 'id': 10210}]"
2759,"[{'name': 'PolyGram Filmed Entertainment', 'id': 1382}]"
12635,"[{'name': 'Gramercy Pictures', 'id': 37}]"
10497,"[{'name': 'Fine Line Features', 'id': 8}, {'name': 'R.P. Productions', 'id': 355}, {'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Les Films Alain Sarde', 'id': 635}, {'name': 'Canal+', 'id': 5358}, {'name': 'Timothy Burrill Productions', 'id': 8131}]"
11382,"[{'name': 'Miramax Films', 'id': 14}]"
9331,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Mace Neufeld Productions', 'id': 2767}]"
10731,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Alcor Films', 'id': 644}, {'name': 'Warner Bros.', 'id': 6194}]"
10464,"[{'name': 'New Line Cinema', 'id': 12}]"
34152,"[{'name': 'Universal Pictures', 'id': 33}, {'name': '40 Acres & A Mule Filmworks', 'id': 4319}]"
9495,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Crowvision Inc.', 'id': 4028}, {'name': 'Entertainment Media Investment Corporation', 'id': 4029}, {'name': 'Jeff Most Productions', 'id': 4030}, {'name': 'Edward R. Pressman Film', 'id': 6455}]"
29973,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Alcor Films', 'id': 644}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Aleor Films', 'id': 16823}]"
888,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Amblin Entertainment', 'id': 56}, {'name': 'Hanna-Barbera Productions', 'id': 1353}]"
13,"[{'name': 'Paramount Pictures', 'id': 4}]"
712,"[{'name': 'Channel Four Films', 'id': 181}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'Working Title Films', 'id': 10163}]"
16295,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'New Deal Productions', 'id': 1947}]"
48992,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Think Again Productions', 'id': 37294}, {'name': 'Riot of Color', 'id': 37295}]"
10879,"[{'name': 'Caravan Pictures', 'id': 175}, {'name': 'Touchstone Pictures', 'id': 9195}]"
10660,"[{'name': 'TriStar Pictures', 'id': 559}]"
10714,[]
41647,"[{'name': 'Channel Four Films', 'id': 181}, {'name': 'Arte', 'id': 201}, {'name': 'Zweites Deutsches Fernsehen (ZDF)', 'id': 4606}, {'name': 'Nomad Films', 'id': 12914}, {'name': 'Omega Film GmbH', 'id': 12915}, {'name': 'Without Walls', 'id': 12916}]"
8587,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Walt Disney Feature Animation', 'id': 10217}]"
1689,"[{'name': 'Miramax Films', 'id': 14}]"
11596,"[{'name': 'New Line Cinema', 'id': 12}]"
854,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Dark Horse Entertainment', 'id': 552}]"
9359,"[{'name': 'Icon Entertainment International', 'id': 4564}, {'name': 'Warner Bros.', 'id': 6194}]"
23333,"[{'name': 'Fine Line Features', 'id': 8}, {'name': 'Miramax Films', 'id': 14}]"
36593,"[{'name': 'Paramount Pictures', 'id': 4}]"
12280,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Universal Pictures', 'id': 33}]"
2788,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Jersey Films', 'id': 216}]"
10427,"[{'name': 'Propaganda Films', 'id': 278}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}]"
11011,"[{'name': 'Davis Entertainment', 'id': 1302}, {'name': 'Silver Pictures', 'id': 1885}, {'name': 'Warner Bros.', 'id': 6194}]"
49803,"[{'name': 'New Line Cinema', 'id': 12}]"
8987,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'David Foster Productions', 'id': 496}, {'name': 'Turman-Foster Company', 'id': 662}]"
1637,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]"
15128,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]"
8831,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Renaissance Pictures', 'id': 467}, {'name': 'Dark Horse Entertainment', 'id': 552}, {'name': 'Largo Entertainment', 'id': 1644}, {'name': 'Signature Pictures', 'id': 2982}, {'name': 'JVC Entertainment Networks', 'id': 4248}]"
36955,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Lightstorm Entertainment', 'id': 574}]"
10449,"[{'name': 'Touchstone Pictures', 'id': 9195}]"
10395,"[{'name': 'Columbia Pictures', 'id': 5}]"
12160,"[{'name': 'Tig Productions', 'id': 335}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Kasdan Pictures', 'id': 13040}, {'name': 'Paragon Entertainment Corp.', 'id': 24217}]"
40480,"[{'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'Tool Shed Productions', 'id': 21857}]"
52038,"[{'name': 'BBC Films', 'id': 288}, {'name': 'Majestic Films International', 'id': 2630}, {'name': 'Little Bird', 'id': 11358}]"
29444,"[{'name': 'Gramercy Pictures', 'id': 37}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}]"
26352,"[{'name': 'Caravan Pictures', 'id': 175}, {'name': 'Hollywood Pictures', 'id': 915}]"
39953,"[{'name': 'Strand Releasing', 'id': 3923}, {'name': 'Strand Home Video', 'id': 25583}]"
41580,[]
315,"[{'name': 'Eve Productions Inc.', 'id': 170}]"
22067,[]
18242,"[{'name': 'Bolex Brothers', 'id': 6215}, {'name': 'Lumen Films', 'id': 6216}, {'name': 'Tara', 'id': 6217}]"
11667,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Capcom', 'id': 7220}]"
32502,"[{'name': 'Propaganda Films', 'id': 278}, {'name': 'Motion Picture Corporation of America (MPCA)', 'id': 11061}, {'name': 'Polygram Filmed Entertainment', 'id': 31080}, {'name': 'Snowback Productions', 'id': 33419}]"
267188,[]
28732,"[{'name': 'Live Entertainment', 'id': 285}, {'name': 'Capitol Films', 'id': 826}, {'name': 'Bates Entertainmant', 'id': 16835}]"
75555,"[{'name': 'A-Pix Entertainment', 'id': 14280}, {'name': 'Devin Entertainment', 'id': 37300}]"
42981,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Theodore Thomas Productions', 'id': 90509}]"
278939,"[{'name': 'Overseas FilmGroup', 'id': 888}]"
291731,"[{'name': 'Skyline Entertainment Partners', 'id': 38179}, {'name': 'Arrow', 'id': 38289}]"
226229,[]
203119,"[{'name': 'Home Box Office (HBO)', 'id': 3268}, {'name': 'Frozen Rope Productions Inc.', 'id': 38276}]"
172923,[]
316098,[]
8011,"[{'name': 'Trans-Film', 'id': 2662}, {'name': 'Initial Groupe', 'id': 22240}, {'name': 'Lumière Pictures', 'id': 25129}, {'name': 'Fallingcloud', 'id': 30655}]"
171857,[]
2654,"[{'name': 'New Line Cinema', 'id': 12}]"
18069,"[{'name': 'New Line Cinema', 'id': 12}]"
19092,"[{'name': 'New Line Cinema', 'id': 12}]"
2758,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Orion Pictures', 'id': 41}, {'name': 'Scott Rudin Productions', 'id': 258}]"
38129,"[{'name': 'HBO Independent Productions', 'id': 21222}]"
10436,"[{'name': 'Columbia Pictures', 'id': 5}]"
13595,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Island World', 'id': 1595}, {'name': 'Robert Simonds Productions', 'id': 3929}]"
46094,"[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'Interscope Communications', 'id': 10201}, {'name': 'Nomura Babcock & Brown', 'id': 12883}, {'name': 'NBB Unit One Film Partners', 'id': 82606}, {'name': 'Longview Entertainment', 'id': 82607}]"
9409,"[{'name': 'Touchstone Pictures', 'id': 9195}]"
11853,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Ruddy Morgan Organization, The', 'id': 89311}]"
16771,"[{'name': 'Fine Line Features', 'id': 8}, {'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'Barcelona Films', 'id': 16737}]"
46924,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Enigma Productions', 'id': 7049}, {'name': 'BSB', 'id': 58750}, {'name': 'NatWest Ventures', 'id': 79560}, {'name': 'Fujisankei', 'id': 79561}]"
11041,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]"
306,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Eddie Murphy Productions', 'id': 30}]"
14522,"[{'name': 'Warner Bros.', 'id': 6194}]"
26203,"[{'name': 'New Line Cinema', 'id': 12}]"
178,"[{'name': 'Trilogy Entertainment Group', 'id': 2231}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]"
19819,"[{'name': 'Paramount Pictures', 'id': 4}]"
57834,"[{'name': 'Orion Pictures Corporation', 'id': 14150}, {'name': 'Heathrow Productions', 'id': 18070}]"
4722,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Dorset Productions', 'id': 10098}, {'name': 'Robert H. Solo Productions', 'id': 10099}]"
18215,"[{'name': 'Mainline Pictures', 'id': 70969}]"
1607,"[{'name': 'HBO Films', 'id': 7429}, {'name': 'Savoy Pictures', 'id': 11308}]"
26391,"[{'name': 'Touchstone Pictures', 'id': 9195}]"
117553,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Parkway Productions', 'id': 1350}]"
6075,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Epic Productions', 'id': 1988}, {'name': 'Bregman/Baer Productions', 'id': 11393}]"
11310,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Castle Rock Entertainment', 'id': 97}]"
