adult,id,imdb_id,original_language,popularity,release_date,runtime,title,video,vote_average,vote_count
False,25296,tt0105652,zh,1.638622,1992-02-01,105.0,Pushing Hands,False,6.1,9.0
False,40156,tt0110889,en,1.881932,1994-01-01,98.0,Priest,False,6.4,32.0
False,11450,tt0110932,en,7.772505,1994-09-16,133.0,Quiz Show,False,7.1,262.0
False,30304,tt0114129,en,1.296912,1995-05-05,94.0,Picture Bride,False,7.4,5.0
False,10452,tt0110963,fr,4.405405,1994-05-13,162.0,Queen Margot,False,7.0,67.0
False,12106,tt0114214,en,7.54701,1995-02-09,107.0,The Quick and the Dead,False,6.2,431.0
False,161495,tt0114296,sv,3.395867,1995-03-01,108.0,Roommates,False,6.4,7.0
False,3586,tt0110907,en,6.259433,1994-12-23,133.0,Prêt-à-Porter,False,5.3,33.0
False,110,tt0111495,fr,7.832755,1994-05-27,99.0,Three Colors: Red,False,7.8,246.0
False,108,tt0108394,fr,8.843517,1993-01-10,98.0,Three Colors: Blue,False,7.7,311.0
False,109,tt0111507,fr,6.5898,1994-01-26,91.0,Three Colors: White,False,7.3,218.0
False,159185,tt0110769,zh,0.078257,1994-10-14,111.0,"Red Firecracker, Green Firecracker",False,7.0,2.0
False,36357,tt0114268,en,1.155255,1995-01-01,85.0,Rent-a-Kid,False,5.1,15.0
False,92769,tt0110965,en,0.499601,1995-10-03,90.0,Relative Fear,False,4.7,3.0
False,28033,tt0114571,en,1.390885,1995-04-12,95.0,Stuart Saves His Family,False,5.0,6.0
False,22586,tt0111333,en,8.910462,1994-11-18,89.0,The Swan Princess,False,6.5,251.0
False,14334,tt0111112,en,1.750481,1994-01-01,97.0,The Secret of Roan Inish,False,6.1,15.0
False,2636,tt0111255,en,10.388183,1994-10-07,110.0,The Specialist,False,5.5,317.0
False,2164,tt0111282,en,13.328924,1994-10-27,121.0,Stargate,False,6.8,942.0
False,11395,tt0111070,en,9.665424,1994-11-10,97.0,The Santa Clause,False,6.3,501.0
False,278,tt0111161,en,51.645403,1994-09-23,142.0,The Shawshank Redemption,False,8.5,8358.0
False,9905,tt0111149,en,8.223026,1994-12-22,92.0,Shallow Grave,False,7.0,247.0
False,87078,tt0108260,en,1.298224,1993-09-14,96.0,Suture,False,6.0,7.0
False,12527,tt0106966,es,1.777197,1993-01-01,108.0,Strawberry and Chocolate,False,7.1,16.0
False,20306,tt0114594,en,5.869261,1994-09-10,101.0,Swimming with Sharks,False,6.7,104.0
False,36614,tt0111309,en,1.407427,1994-07-12,100.0,The Sum of Us,False,6.0,21.0
False,27993,tt0113936,en,5.05806,1995-09-08,91.0,Senior Trip,False,5.7,23.0
False,31439,tt0110081,zh,5.260627,1994-06-30,125.0,To Live,False,7.7,62.0
False,9067,tt0114614,en,7.602087,1995-03-31,98.0,Tank Girl,False,5.5,140.0
False,9059,tt0114608,en,9.455342,1995-01-13,92.0,Tales from the Crypt: Demon Knight,False,6.7,96.0
False,193,tt0111280,en,8.105708,1994-11-17,118.0,Star Trek: Generations,False,6.4,461.0
False,25066,tt0114609,en,2.86007,1995-05-24,98.0,Tales from the Hood,False,5.4,33.0
False,46797,tt0111454,en,0.704204,1994-04-15,115.0,Tom & Viv,False,5.8,8.0
False,12122,tt0114852,en,6.529879,1995-04-28,99.0,Village of the Damned,False,5.6,165.0
False,11381,tt0114694,en,11.971318,1995-03-31,97.0,Tommy Boy,False,6.8,321.0
False,32636,tt0111590,en,7.039846,1994-09-13,119.0,Vanya on 42nd Street,False,6.1,15.0
False,36141,tt0114788,en,2.059771,1995-04-28,99.0,The Underneath,False,5.6,15.0
False,95963,tt0114888,en,0.620873,1995-02-24,88.0,The Walking Dead,False,6.6,4.0
False,1587,tt0108550,en,10.3919,1993-12-17,118.0,What's Eating Gilbert Grape,False,7.5,943.0
False,9271,tt0114857,en,5.188399,1995-08-04,106.0,Virtuosity,False,5.4,163.0
False,2064,tt0114924,en,15.783615,1995-04-21,103.0,While You Were Sleeping,False,6.5,340.0
False,19855,tt0111667,en,3.908596,1994-11-04,126.0,The War,False,6.3,39.0
False,60855,tt0109655,en,0.372239,1994-09-07,87.0,Double Happiness,False,5.5,2.0
False,236,tt0110598,en,5.254847,1994-09-29,106.0,Muriel's Wedding,False,6.9,104.0
False,48287,tt0112435,en,2.15805,1995-08-18,94.0,The Baby-Sitters Club,False,5.3,23.0
False,3049,tt0109040,en,11.247957,1994-02-04,86.0,Ace Ventura: Pet Detective,False,6.4,1684.0
False,2759,tt0109045,en,8.328596,1994-05-31,104.0,"The Adventures of Priscilla, Queen of the Desert",False,7.2,174.0
False,12635,tt0106339,en,2.487951,1994-04-01,100.0,Backbeat,False,6.2,37.0
False,10497,tt0104779,en,11.298195,1992-09-02,139.0,Bitter Moon,False,7.0,115.0
False,11382,tt0109348,en,5.72288,1994-10-14,98.0,Bullets Over Broadway,False,7.0,130.0
False,9331,tt0109444,en,7.513245,1994-08-03,141.0,Clear and Present Danger,False,6.4,390.0
False,10731,tt0109446,en,15.263829,1994-07-20,119.0,The Client,False,6.4,287.0
False,10464,tt0109484,en,6.924689,1994-08-12,115.0,"Corrina, Corrina",False,6.4,83.0
False,34152,tt0109504,en,2.533022,1994-05-13,115.0,Crooklyn,False,6.7,31.0
False,9495,tt0109506,en,15.799336,1994-05-11,102.0,The Crow,False,7.3,980.0
False,29973,tt0109450,en,2.583363,1994-12-02,128.0,Cobb,False,6.1,29.0
False,888,tt0109813,en,15.019586,1994-05-26,91.0,The Flintstones,False,5.0,559.0
False,13,tt0109830,en,48.307194,1994-07-06,142.0,Forrest Gump,False,8.2,8147.0
False,712,tt0109831,en,8.990345,1994-03-09,117.0,Four Weddings and a Funeral,False,6.6,654.0
False,16295,tt0113305,en,7.817811,1995-01-11,127.0,Higher Learning,False,6.4,49.0
False,48992,tt0110091,en,0.289295,1994-10-14,104.0,I Like It Like That,False,6.3,4.0
False,10879,tt0110093,en,3.570874,1994-06-29,123.0,I Love Trouble,False,5.3,41.0
False,10660,tt0110167,en,11.272073,1994-07-29,101.0,It Could Happen to You,False,6.1,154.0
False,10714,tt0110213,en,10.714235,1994-12-23,111.0,The Jungle Book,False,5.9,107.0
False,41647,tt0107472,en,0.568884,1993-09-11,180.0,"The Wonderful, Horrible Life of Leni Riefenstahl",False,7.3,5.0
False,8587,tt0110357,en,21.605761,1994-06-23,89.0,The Lion King,False,8.0,5520.0
False,1689,tt0107426,en,5.681522,1993-12-01,140.0,Little Buddha,False,6.0,76.0
False,11596,tt0111686,en,9.860522,1994-10-13,112.0,New Nightmare,False,6.4,297.0
False,854,tt0110475,en,14.13488,1994-07-29,101.0,The Mask,False,6.6,2550.0
False,9359,tt0110478,en,15.050326,1994-05-20,127.0,Maverick,False,6.6,490.0
False,23333,tt0110588,en,4.739054,1994-09-07,125.0,Mrs. Parker and the Vicious Circle,False,6.3,20.0
False,36593,tt0110622,en,10.587232,1994-03-18,83.0,The Naked Gun 33⅓: The Final Insult,False,6.4,535.0
False,12280,tt0110771,en,4.006063,1994-03-18,112.0,The Paper,False,6.1,40.0
False,2788,tt0110950,en,6.514592,1994-02-18,99.0,Reality Bites,False,6.5,180.0
False,10427,tt0105226,en,5.137903,1993-07-08,98.0,Red Rock West,False,6.4,71.0
False,11011,tt0110989,en,6.595255,1994-12-19,95.0,Ri¢hie Ri¢h,False,5.4,426.0
False,49803,tt0111054,en,4.931565,1994-12-01,98.0,Safe Passage,False,4.9,7.0
False,8987,tt0110997,en,10.511241,1994-09-30,111.0,The River Wild,False,6.1,214.0
False,1637,tt0111257,en,10.859292,1994-06-09,116.0,Speed,False,6.8,1814.0
False,15128,tt0111256,en,2.334226,1994-12-16,99.0,Speechless,False,5.5,24.0
False,8831,tt0111438,en,8.907074,1994-09-15,99.0,Timecop,False,5.5,288.0
False,36955,tt0111503,en,11.396099,1994-07-14,141.0,True Lies,False,6.8,1138.0
False,10449,tt0111693,en,4.322544,1994-04-29,126.0,When a Man Loves a Woman,False,6.0,71.0
False,10395,tt0111742,en,14.063845,1994-06-17,125.0,Wolf,False,6.0,221.0
False,12160,tt0111756,en,9.277147,1994-06-24,191.0,Wyatt Earp,False,6.5,203.0
False,40480,tt0112443,en,0.912415,1995-01-20,108.0,Bad Company,False,4.9,12.0
False,52038,tt0110455,en,0.406113,1994-12-22,99.0,A Man of No Importance,False,6.5,2.0
False,29444,tt0111048,en,2.504529,1994-09-15,96.0,S.F.W.,False,6.1,22.0
False,26352,tt0110399,en,3.021526,1994-11-23,100.0,A Low Down Dirty Shame,False,6.0,31.0
False,39953,tt0112570,en,0.054148,1994-09-30,91.0,"Boys Life: Three Stories of Love, Lust, and Liberation",False,2.0,1.0
False,41580,tt0109454,fr,0.934312,1994-01-01,110.0,Colonel Chabert,False,5.9,9.0
False,315,tt0059170,en,4.220541,1965-08-06,83.0,"Faster, Pussycat! Kill! Kill!",False,6.5,59.0
False,22067,tt0110186,en,0.912909,1994-09-28,119.0,Jason's Lyric,False,5.9,9.0
False,18242,tt0108069,en,0.381704,1993-12-10,61.0,The Secret Adventures of Tom Thumb,False,7.1,8.0
False,11667,tt0111301,en,13.58449,1994-12-22,102.0,Street Fighter,False,4.1,330.0
False,32502,tt0112702,en,2.342756,1995-09-15,92.0,Coldblooded,False,6.7,13.0
False,267188,tt0112849,en,0.251223,1997-12-31,97.0,Desert Winds,False,0.0,0.0
False,28732,tt0113014,en,1.108494,1995-05-13,88.0,Fall Time,False,6.3,6.0
False,75555,tt0113043,en,0.268043,1995-01-20,98.0,The Fear,False,3.4,7.0
False,42981,tt0113104,en,0.142357,1995-10-20,89.0,Frank and Ollie,False,7.5,4.0
False,278939,tt0113173,en,0.405392,1995-10-24,89.0,Girl in the Cadillac,False,10.0,1.0
False,291731,tt0113319,en,0.014925,1995-05-03,97.0,Homage,False,0.0,0.0
False,226229,tt0113827,en,0.302957,1995-11-21,92.0,Mirage,False,4.0,1.0
False,203119,tt0114047,en,0.012456,1996-05-03,97.0,Open Season,False,0.0,0.0
False,172923,tt0112889,en,0.233376,1995-05-26,0.0,Dos Crímenes,False,5.0,1.0
False,316098,tt0109339,en,0.0368,1995-03-01,115.0,Brother Minister: The Assassination of Malcolm X,False,4.0,1.0
False,8011,tt0110027,en,6.866634,1994-11-29,99.0,Highlander: The Final Dimension,False,4.5,110.0
False,171857,tt0109785,en,0.100685,1995-02-24,97.0,Federal Hill,False,5.0,2.0
False,2654,tt0113409,en,8.497643,1994-12-12,95.0,In the Mouth of Madness,False,7.1,307.0
False,18069,tt0109021,en,1.888534,1994-02-25,105.0,8 Seconds,False,7.2,22.0
False,19092,tt0109035,en,4.38154,1994-03-23,96.0,Above the Rim,False,6.7,40.0
False,2758,tt0106220,en,17.555909,1993-11-19,94.0,Addams Family Values,False,6.5,537.0
False,38129,tt0111804,en,0.394194,1994-04-27,84.0,Martin Lawrence: You So Crazy,False,4.5,4.0
False,10436,tt0106226,en,8.013617,1993-09-17,139.0,The Age of Innocence,False,7.0,172.0
False,13595,tt0109068,en,7.09232,1994-08-05,92.0,Airheads,False,5.8,222.0
False,46094,tt0109067,en,1.896273,1994-01-07,107.0,The Air Up There,False,5.1,42.0
False,9409,tt0106292,en,12.967239,1993-07-22,105.0,Another Stakeout,False,4.9,58.0
False,11853,tt0109198,en,14.644772,1994-04-22,99.0,Bad Girls,False,4.6,61.0
False,16771,tt0109219,en,1.632711,1994-07-29,100.0,Barcelona,False,6.6,20.0
False,46924,tt0106379,en,2.783872,1994-05-06,122.0,Being Human,False,5.0,15.0
False,11041,tt0106400,en,5.673735,1993-10-15,93.0,The Beverly Hillbillies,False,5.0,86.0
False,306,tt0109254,en,11.787784,1994-05-24,104.0,Beverly Hills Cop III,False,5.5,445.0
False,14522,tt0109279,en,8.398845,1994-07-29,88.0,Black Beauty,False,6.6,68.0
False,26203,tt0109297,en,3.00282,1994-01-26,106.0,Blink,False,6.3,45.0
False,178,tt0109303,en,13.155071,1994-07-01,121.0,Blown Away,False,6.0,126.0
False,19819,tt0109305,en,6.131056,1994-02-18,108.0,Blue Chips,False,5.7,41.0
False,57834,tt0109306,en,4.993829,1994-09-16,101.0,Blue Sky,False,6.1,28.0
False,4722,tt0106452,en,6.559693,1993-06-09,87.0,Body Snatchers,False,5.8,102.0
False,18215,tt0106471,en,4.304224,1993-06-18,107.0,Boxing Helena,False,4.5,59.0
False,1607,tt0106489,en,6.115628,1993-09-14,121.0,A Bronx Tale,False,7.4,447.0
False,26391,tt0109361,en,1.679042,1994-01-07,80.0,Cabin Boy,False,4.9,28.0
False,117553,tt0106505,en,1.316741,1993-09-03,90.0,Calendar Girl,False,3.7,10.0
False,6075,tt0106519,en,8.698509,1993-11-10,144.0,Carlito's Way,False,7.7,805.0
False,11310,tt0109439,en,8.605703,1994-06-10,116.0,City Slickers II: The Legend of Curly's Gold,False,4.9,103.0
False,18658,tt0109443,en,2.724621,1994-05-06,107.0,Clean Slate,False,5.7,25.0
False,9350,tt0106582,en,9.830853,1993-05-28,112.0,Cliffhanger,False,6.1,600.0
False,9612,tt0106598,en,10.722729,1993-07-23,88.0,Coneheads,False,4.8,228.0
False,2124,tt0109456,en,14.228963,1994-08-19,121.0,Color of Night,False,5.4,117.0
False,26261,tt0109480,en,7.042878,1994-04-15,93.0,Cops & Robbersons,False,5.0,36.0
False,19176,tt0109493,en,4.286279,1994-06-03,102.0,The Cowboy Way,False,5.1,38.0
False,49299,tt0106660,en,2.70097,1993-11-19,108.0,Dangerous Game,False,5.4,9.0
False,11566,tt0106673,en,13.696394,1993-05-07,110.0,Dave,False,6.3,205.0
False,9571,tt0106677,en,6.8652,1993-09-24,102.0,Dazed and Confused,False,7.4,588.0
False,9739,tt0106697,en,11.626116,1993-10-08,115.0,Demolition Man,False,6.4,1018.0
False,24257,tt0109729,en,0.408159,1994-06-03,109.0,The Endless Summer 2,False,7.1,12.0
False,34444,tt0106834,en,2.970724,1994-05-13,96.0,Even Cowgirls Get the Blues,False,4.2,29.0
False,26141,tt0106873,en,3.555139,1993-10-29,91.0,Fatal Instinct,False,5.4,37.0
False,10997,tt0106332,zh,4.875827,1993-09-16,171.0,Farewell My Concubine,False,7.8,98.0
False,50463,tt0109783,en,1.344876,1994-04-29,97.0,The Favor,False,3.3,6.0
False,10443,tt0106881,en,9.284624,1993-10-15,122.0,Fearless,False,6.8,80.0
False,20239,tt0106880,en,0.985441,1994-10-28,88.0,Fear of a Black Hat,False,5.8,11.0
False,16297,tt0111732,en,2.969003,1994-04-29,103.0,With Honors,False,6.1,54.0
False,18551,tt0106926,en,1.896869,1993-11-05,126.0,Flesh and Bone,False,6.2,22.0
False,25440,tt0111712,en,0.409427,1994-05-13,101.0,Widows' Peak,False,4.3,3.0
False,9024,tt0106941,en,8.468869,1993-10-01,94.0,For Love or Money,False,5.7,77.0
False,37233,tt0106918,en,9.678367,1993-06-30,154.0,The Firm,False,6.6,513.0
False,1634,tt0106965,en,5.990572,1993-07-16,112.0,Free Willy,False,6.0,429.0
False,13815,tt0109842,en,3.970215,1994-08-24,114.0,Fresh,False,7.6,56.0
False,5503,tt0106977,en,10.08937,1993-08-06,130.0,The Fugitive,False,7.2,1240.0
False,35588,tt0107004,en,4.653462,1993-12-10,115.0,Geronimo: An American Legend,False,5.9,44.0
False,2087,tt0109890,en,14.214403,1994-02-11,115.0,The Getaway,False,5.4,81.0
False,41579,tt0109891,en,2.410545,1994-06-17,109.0,Getting Even with Dad,False,4.5,43.0
False,18620,tt0109913,en,0.775898,1994-06-10,83.0,Go Fish,False,3.9,5.0
False,41006,tt0109920,en,5.22583,1994-07-14,94.0,A Good Man in Africa,False,5.2,11.0
False,4916,tt0107057,en,5.385108,1993-06-04,107.0,Guilty as Sin,False,5.6,21.0
False,2019,tt0107076,en,7.834351,1993-08-20,97.0,Hard Target,False,6.1,237.0
False,31642,tt0107096,en,4.190541,1993-12-24,140.0,Heaven & Earth,False,6.4,51.0
False,9255,tt0107144,en,13.482371,1993-05-21,86.0,Hot Shots! Part Deux,False,6.2,463.0
False,26271,tt0113674,en,2.138959,1995-12-08,95.0,Live Nude Girls,False,4.7,12.0
False,10612,tt0112966,en,5.331753,1995-05-12,99.0,The Englishman Who Went Up a Hill But Came Down a Mountain,False,6.1,83.0
False,2259,tt0107151,en,10.687795,1993-10-19,140.0,The House of the Spirits,False,6.7,135.0
False,16097,tt0110064,en,0.996047,1994-01-01,100.0,House Party 3,False,4.6,11.0
False,11934,tt0110074,en,7.550545,1994-03-11,111.0,The Hudsucker Proxy,False,7.1,280.0
False,106143,tt0110097,en,1.742974,1994-02-04,115.0,I'll Do Anything,False,5.7,18.0
False,12475,tt0110123,en,6.071466,1994-08-12,91.0,In the Army Now,False,4.7,54.0
False,9386,tt0107206,en,12.637158,1993-07-08,128.0,In the Line of Fire,False,6.8,392.0
False,7984,tt0107207,en,7.405895,1993-12-12,133.0,In the Name of the Father,False,7.6,363.0
False,59930,tt0110137,en,0.613335,1994-04-22,110.0,The Inkwell,False,3.9,5.0
False,15765,tt0108551,en,14.820883,1993-06-09,118.0,What's Love Got to Do with It,False,6.9,75.0
False,31643,tt0110197,en,4.563989,1994-03-30,112.0,Jimmy Hollywood,False,4.6,17.0
False,6,tt0107286,en,5.538671,1993-10-15,110.0,Judgment Night,False,6.4,79.0
False,329,tt0107290,en,8.863776,1993-06-11,127.0,Jurassic Park,False,7.6,4956.0
False,10909,tt0107302,en,8.4337,1993-09-01,117.0,Kalifornia,False,6.5,209.0
False,507,tt0110265,en,4.948569,1993-10-01,96.0,Killing Zoe,False,6.1,111.0
False,34024,tt0107322,en,4.375347,1993-08-20,103.0,King of the Hill,False,6.4,33.0
False,29918,tt0110305,en,3.645342,1994-07-22,94.0,Lassie,False,6.1,54.0
False,9593,tt0107362,en,9.434006,1993-06-18,130.0,Last Action Hero,False,6.1,725.0
False,42580,tt0107413,en,6.446229,1993-06-04,91.0,Life With Mikey,False,5.1,24.0
False,22317,tt0110353,en,2.913584,1994-03-11,98.0,Lightning Jack,False,5.7,40.0
False,1413,tt0107468,en,6.516976,1993-09-09,101.0,M. Butterfly,False,6.6,35.0
False,12121,tt0107478,en,5.43085,1993-05-27,111.0,Made in America,False,5.3,86.0
False,2246,tt0107497,en,9.861672,1993-09-29,107.0,Malice,False,5.9,105.0
False,10502,tt0107501,en,5.997712,1993-08-25,114.0,The Man without a Face,False,6.2,125.0
False,10440,tt0107507,en,8.939404,1993-08-18,104.0,Manhattan Murder Mystery,False,7.1,169.0
False,9516,tt0107554,en,5.260924,1993-05-26,97.0,Menace II Society,False,7.2,179.0
False,2320,tt0116253,en,13.106291,1996-03-15,133.0,Executive Decision,False,5.8,261.0
False,5879,tt0074102,ja,8.932494,1976-05-15,105.0,In the Realm of the Senses,False,6.5,112.0
False,83718,tt0111689,en,0.534606,1994-09-09,91.0,What Happened Was...,False,7.0,7.0
False,11971,tt0107616,en,8.62724,1993-05-07,111.0,Much Ado About Nothing,False,7.2,194.0
False,2625,tt0107611,en,6.579753,1993-10-08,114.0,Mr. Jones,False,5.9,35.0
False,31911,tt0107613,en,13.011091,1993-10-15,98.0,Mr. Wonderful,False,5.5,11.0
False,788,tt0107614,en,11.16553,1993-11-24,125.0,Mrs. Doubtfire,False,7.0,1638.0
False,21450,tt0107653,en,8.665198,1993-09-14,131.0,Naked,False,7.5,105.0
False,11231,tt0110657,en,9.9697,1994-07-18,107.0,The Next Karate Kid,False,4.8,202.0
False,41588,tt0110649,en,0.596207,1994-09-16,112.0,The New Age,False,4.8,5.0
False,10447,tt0110678,en,9.715187,1994-04-29,118.0,No Escape,False,6.1,86.0
False,31586,tt0110687,en,15.534707,1994-07-22,87.0,North,False,4.8,67.0
False,9300,tt0107756,en,3.800785,1992-09-01,93.0,Orlando,False,6.7,53.0
False,9559,tt0107808,en,8.040589,1993-11-24,138.0,A Perfect World,False,7.2,376.0
False,9800,tt0107818,en,13.373006,1993-12-22,125.0,Philadelphia,False,7.6,1019.0
False,713,tt0107822,en,7.436758,1993-05-19,121.0,The Piano,False,7.1,290.0
False,8291,tt0107840,en,6.972599,1993-07-23,109.0,Poetic Justice,False,6.9,47.0
False,18133,tt0107889,en,3.199976,1993-09-24,112.0,The Program,False,6.0,28.0
False,25557,tt0111003,en,7.272296,1994-10-21,109.0,The Puppet Masters,False,5.6,41.0
False,22588,tt0110939,en,8.506727,1994-10-21,108.0,Radioland Murders,False,5.8,12.0
False,10872,tt0110955,en,5.868677,1994-03-09,97.0,The Ref,False,6.7,99.0
False,1245,tt0107943,en,12.222576,1993-11-05,134.0,The Remains of the Day,False,7.5,213.0
False,11858,tt0110971,en,4.985157,1994-06-03,128.0,Renaissance Man,False,5.9,83.0
False,7007,tt0107969,en,6.279082,1993-07-30,125.0,Rising Sun,False,5.8,188.0
False,10467,tt0111001,en,3.416181,1994-10-28,118.0,The Road to Wellville,False,5.5,43.0
False,5550,tt0107978,en,8.685798,1993-04-17,104.0,RoboCop 3,False,4.2,309.0
False,8005,tt0107977,en,17.136672,1993-07-28,104.0,Robin Hood: Men in Tights,False,6.4,575.0
False,2088,tt0107983,en,9.796318,1993-09-13,100.0,Romeo Is Bleeding,False,5.7,36.0
False,10412,tt0105275,en,5.157926,1992-03-05,94.0,Romper Stomper,False,6.6,126.0
False,47889,tt0108000,en,0.941994,1993-10-08,114.0,Ruby in Paradise,False,5.6,10.0
False,14534,tt0108002,en,5.914833,1993-09-17,114.0,Rudy,False,7.2,187.0
False,56583,tt0108026,en,1.065843,1993-11-03,99.0,The Saint of Fort Washington,False,4.0,5.0
False,41878,tt0105032,fr,1.031556,1992-08-19,126.0,Savage Nights,False,6.2,11.0
False,424,tt0108052,en,41.725123,1993-11-29,195.0,Schindler's List,False,8.3,4436.0
False,35233,tt0111094,en,5.715608,1994-09-30,101.0,The Scout,False,5.3,37.0
False,14291,tt0108065,en,12.048587,1993-08-13,110.0,Searching for Bobby Fischer,False,7.3,100.0
False,103413,tt0111102,en,0.882596,1994-09-30,105.0,Second Best,False,5.9,8.0
False,11236,tt0108071,en,6.499523,1993-08-13,102.0,The Secret Garden,False,7.1,232.0
False,11592,tt0111127,en,5.305311,1994-04-13,95.0,Serial Mom,False,6.4,137.0
False,8850,tt0111143,en,7.881107,1994-07-01,108.0,The Shadow,False,5.4,140.0
False,10445,tt0108101,en,2.96586,1993-12-25,131.0,Shadowlands,False,6.8,61.0
False,695,tt0108122,en,8.829337,1993-09-05,187.0,Short Cuts,False,6.9,136.0
False,43535,tt0111194,en,4.13516,1994-09-02,106.0,A Simple Twist of Fate,False,5.7,26.0
False,12519,tt0111201,en,2.86213,1993-10-01,98.0,Sirens,False,5.2,31.0
False,23210,tt0108149,en,8.730025,1993-12-08,112.0,Six Degrees of Separation,False,6.5,75.0
False,858,tt0108160,en,10.234919,1993-06-24,105.0,Sleepless in Seattle,False,6.5,630.0
False,867,tt0108162,en,11.23297,1993-05-21,108.0,Sliver,False,4.9,144.0
False,78,tt0083658,en,96.272374,1982-06-25,117.0,Blade Runner,False,7.9,3833.0
False,13203,tt0108186,en,9.122718,1993-07-02,95.0,Son in Law,False,5.6,81.0
False,10442,tt0108174,en,8.051914,1993-07-30,93.0,So I Married an Axe Murderer,False,6.1,131.0
False,11074,tt0108238,en,13.390917,1993-09-17,102.0,Striking Distance,False,5.4,223.0
False,33367,tt0089256,en,1.825468,1985-11-20,113.0,Harem,False,4.0,4.0
False,9607,tt0108255,en,7.198455,1993-05-28,104.0,Super Mario Bros.,False,4.0,236.0
False,17585,tt0111323,en,3.644641,1994-04-15,96.0,Surviving the Game,False,6.1,53.0
False,9057,tt0111400,en,8.012225,1994-09-23,102.0,Terminal Velocity,False,5.0,82.0
False,20967,tt0108328,en,0.873068,1993-11-26,93.0,Thirty Two Short Films About Glenn Gould,False,7.4,9.0
False,10635,tt0111418,en,10.82236,1994-04-08,93.0,Threesome,False,6.3,57.0
False,9479,tt0107688,en,17.730913,1993-10-09,76.0,The Nightmare Before Christmas,False,7.6,2135.0
False,10057,tt0108333,en,6.34785,1993-11-11,105.0,The Three Musketeers,False,6.2,219.0
False,11969,tt0108358,en,11.338194,1993-12-25,130.0,Tombstone,False,7.4,632.0
