,mid,genres
251,6280,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]"
252,9061,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]"
253,37108,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]"
254,6071,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
255,11,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]"
256,9587,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
257,19101,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]"
258,49980,"[{'id': 18, 'name': 'Drama'}]"
259,17961,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
260,18183,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
261,4476,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]"
262,11008,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]"
263,47504,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]"
264,32325,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
265,43742,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
266,28313,"[{'id': 18, 'name': 'Drama'}]"
267,11318,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]"
268,3036,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]"
269,40490,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]"
270,24070,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
271,8986,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
272,10510,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]"
273,17402,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
274,38722,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
275,8438,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
276,11593,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]"
277,1945,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
278,39310,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
279,109560,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
280,56428,"[{'id': 27, 'name': 'Horror'}]"
281,63105,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]"
282,131957,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
283,241,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]"
284,9058,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
285,527,"[{'id': 18, 'name': 'Drama'}]"
286,18220,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]"
287,6950,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]"
288,101,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
289,63020,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
290,2307,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
291,680,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]"
292,41478,"[{'id': 18, 'name': 'Drama'}]"
293,25296,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
294,40156,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
295,11450,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]"
296,30304,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]"
297,10452,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]"
298,12106,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]"
299,161495,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]"
300,3586,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]"
301,110,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]"
302,108,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 9648, 'name': 'Mystery'}]"
303,109,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]"
304,159185,"[{'id': 18, 'name': 'Drama'}]"
305,36357,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10770, 'name': 'TV Movie'}]"
306,92769,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]"
307,28033,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
308,22586,"[{'id': 16, 'name': 'Animation'}]"
309,14334,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]"
310,2636,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]"
311,2164,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]"
312,11395,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]"
313,278,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]"
314,9905,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]"
315,87078,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
316,12527,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
317,20306,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]"
318,36614,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
319,27993,"[{'id': 35, 'name': 'Comedy'}]"
320,31439,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]"
321,9067,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]"
322,9059,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]"
323,193,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]"
324,25066,"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
325,46797,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
326,12122,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]"
327,11381,"[{'id': 35, 'name': 'Comedy'}]"
328,32636,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
329,36141,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]"
330,95963,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]"
331,1587,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]"
332,9271,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]"
333,2064,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
334,19855,"[{'id': 18, 'name': 'Drama'}]"
335,60855,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
336,236,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
337,48287,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]"
338,3049,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]"
339,2759,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]"
340,12635,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]"
341,10497,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
342,11382,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]"
343,9331,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
344,10731,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]"
345,10464,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]"
346,34152,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
347,9495,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]"
348,29973,"[{'id': 18, 'name': 'Drama'}]"
349,888,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]"
350,13,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
351,712,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
352,16295,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]"
353,48992,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
354,10879,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
355,10660,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
356,10714,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]"
357,41647,"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]"
358,8587,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]"
359,1689,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]"
360,11596,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 14, 'name': 'Fantasy'}]"
361,854,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}]"
362,9359,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]"
363,23333,"[{'id': 18, 'name': 'Drama'}]"
364,36593,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]"
365,12280,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
366,2788,"[{'id': 18, 'name': 'Drama'}]"
367,10427,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
368,11011,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]"
369,49803,"[{'id': 18, 'name': 'Drama'}]"
370,8987,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]"
371,1637,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]"
372,15128,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
373,8831,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]"
374,36955,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]"
375,10449,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
376,10395,"[{'id': 14, 'name': 'Fantasy'}]"
377,12160,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]"
378,40480,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]"
379,52038,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
380,29444,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
381,26352,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]"
382,39953,"[{'id': 18, 'name': 'Drama'}]"
383,41580,"[{'id': 18, 'name': 'Drama'}]"
384,315,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]"
385,22067,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
386,18242,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]"
387,11667,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]"
388,32502,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]"
389,267188,[]
390,28732,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
391,75555,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
392,42981,"[{'id': 99, 'name': 'Documentary'}]"
393,278939,"[{'id': 10749, 'name': 'Romance'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
394,291731,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]"
395,226229,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]"
396,203119,"[{'id': 35, 'name': 'Comedy'}]"
397,172923,[]
398,316098,"[{'id': 99, 'name': 'Documentary'}]"
399,8011,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]"
400,171857,[]
401,2654,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]"
402,18069,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
403,19092,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
404,2758,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]"
405,38129,"[{'id': 35, 'name': 'Comedy'}]"
406,10436,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
407,13595,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10402, 'name': 'Music'}]"
408,46094,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]"
409,9409,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]"
410,11853,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]"
411,16771,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
412,46924,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]"
413,11041,"[{'id': 35, 'name': 'Comedy'}]"
414,306,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]"
415,14522,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]"
416,26203,"[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
417,178,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]"
418,19819,"[{'id': 18, 'name': 'Drama'}]"
419,57834,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
420,4722,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]"
421,18215,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
422,1607,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]"
423,26391,"[{'id': 35, 'name': 'Comedy'}]"
424,117553,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]"
425,6075,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
426,11310,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]"
427,18658,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]"
428,9350,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]"
429,9612,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]"
430,2124,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]"
431,26261,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]"
432,19176,"[{'id': 37, 'name': 'Western'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]"
433,49299,"[{'id': 18, 'name': 'Drama'}]"
434,11566,"[{'id': 35, 'name': 'Comedy'}]"
435,9571,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
436,9739,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]"
437,24257,"[{'id': 99, 'name': 'Documentary'}]"
438,34444,"[{'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
439,26141,"[{'id': 35, 'name': 'Comedy'}]"
440,10997,"[{'id': 18, 'name': 'Drama'}]"
441,50463,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
442,10443,"[{'id': 18, 'name': 'Drama'}]"
443,20239,"[{'id': 35, 'name': 'Comedy'}]"
444,16297,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
445,18551,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]"
446,25440,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]"
447,9024,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
448,37233,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]"
449,1634,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]"
450,13815,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
451,5503,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]"
452,35588,"[{'id': 36, 'name': 'History'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]"
453,2087,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]"
454,41579,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]"
455,18620,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
456,41006,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
457,4916,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
458,2019,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]"
459,31642,"[{'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]"
460,9255,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]"
461,26271,"[{'id': 35, 'name': 'Comedy'}]"
462,10612,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
463,2259,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]"
464,16097,"[{'id': 35, 'name': 'Comedy'}]"
465,11934,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
466,106143,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
467,12475,"[{'id': 35, 'name': 'Comedy'}]"
468,9386,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]"
469,7984,"[{'id': 18, 'name': 'Drama'}]"
470,59930,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
471,15765,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]"
472,31643,"[{'id': 35, 'name': 'Comedy'}]"
473,6,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]"
474,329,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]"
475,10909,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]"
476,507,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
477,34024,"[{'id': 18, 'name': 'Drama'}]"
478,29918,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]"
479,9593,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]"
480,42580,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]"
481,22317,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]"
482,1413,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
483,12121,"[{'id': 35, 'name': 'Comedy'}]"
484,2246,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]"
485,10502,"[{'id': 18, 'name': 'Drama'}]"
486,10440,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]"
487,9516,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]"
488,2320,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
489,5879,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
490,83718,"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
491,11971,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
492,2625,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
493,31911,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
494,788,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]"
